transcript_id	gene_id	chr	start	end	strand	biotype	gene_biotype	has_cds	label	length
transcript:ENST00000452454		3	46242460	46265399	+	protein_coding	protein_coding	True	1	641
transcript:ENST00000395940		3	46242460	46266706	+	protein_coding	protein_coding	True	1	2706
transcript:ENST00000457243		3	46242461	46265221	+	protein_coding	protein_coding	True	1	275
transcript:ENST00000381620		4	46243548	46390128	-	protein_coding	protein_coding	True	1	9876
transcript:ENST00000404583		22	46244011	46248285	-	protein_coding	protein_coding	True	1	1796
transcript:ENST00000314567		22	46244013	46250293	-	protein_coding	protein_coding	True	1	1861
transcript:ENST00000381037		22	46244021	46250289	-	nonsense_mediated_decay	protein_coding	True	1	1870
transcript:ENST00000404744		22	46244051	46248285	-	protein_coding	protein_coding	True	1	1889
transcript:ENST00000475605		22	46244623	46250294	-	protein_coding_CDS_not_defined	protein_coding	False	1	655
transcript:ENST00000474256		22	46244909	46250311	-	protein_coding_CDS_not_defined	protein_coding	False	1	498
transcript:ENST00000661174		1	46246461	46248584	+	protein_coding_CDS_not_defined	protein_coding	False	1	439
transcript:ENST00000668390		1	46247069	46250008	+	protein_coding_CDS_not_defined	protein_coding	False	1	495
transcript:ENST00000463715		1	46247688	46261358	+	protein_coding	protein_coding	True	1	808
transcript:ENST00000442598		1	46247695	46278473	+	protein_coding	protein_coding	True	1	4793
transcript:ENST00000493985		1	46247700	46261015	+	protein_coding	protein_coding	True	1	1036
transcript:ENST00000671528		1	46247700	46278480	+	protein_coding	protein_coding	True	1	4821
transcript:ENST00000669994		1	46247715	46260928	+	protein_coding	protein_coding	True	1	1452
transcript:ENST00000371975		1	46247763	46278473	+	protein_coding	protein_coding	True	1	5322
transcript:ENST00000469835		1	46247769	46260879	+	protein_coding	protein_coding	True	1	1300
transcript:ENST00000655446		1	46247797	46278467	+	nonsense_mediated_decay	protein_coding	True	1	3522
transcript:ENST00000657122		1	46248238	46260568	+	nonsense_mediated_decay	protein_coding	True	1	750
transcript:ENST00000510861		4	46248427	46475230	-	protein_coding	protein_coding	True	1	4767
transcript:ENST00000514090		4	46248444	46389381	-	protein_coding	protein_coding	True	1	4757
transcript:ENST00000493032		1	46248512	46261015	+	protein_coding	protein_coding	True	1	853
transcript:ENST00000487700		1	46248512	46267584	+	protein_coding_CDS_not_defined	protein_coding	False	1	472
transcript:ENST00000356504		4	46249567	46389379	-	protein_coding	protein_coding	True	1	4126
transcript:ENST00000630416		4	46249567	46389788	-	nonsense_mediated_decay	protein_coding	True	1	2474
transcript:ENST00000540012		4	46249571	46390039	-	protein_coding	protein_coding	True	1	3872
transcript:ENST00000517045		13	46249942	46250213	+	misc_RNA		False	0	272
transcript:ENST00000510233		4	46250289	46388713	-	nonsense_mediated_decay	protein_coding	True	1	1635
transcript:ENST00000507069		4	46250289	46388713	-	protein_coding	protein_coding	True	1	3098
transcript:ENST00000513005		4	46250289	46388713	-	nonsense_mediated_decay	protein_coding	True	1	1218
transcript:ENST00000481113		21	46251515	46256986	-	protein_coding_CDS_not_defined	protein_coding	False	1	570
transcript:ENST00000253255		22	46255663	46263343	-	protein_coding	protein_coding	True	1	14443
transcript:ENST00000472889		1	46259964	46267608	+	protein_coding	protein_coding	True	1	1534
transcript:ENST00000515082		4	46260772	46390404	-	protein_coding	protein_coding	True	1	3470
transcript:ENST00000473251		1	46260848	46272800	+	nonsense_mediated_decay	protein_coding	True	1	1016
transcript:ENST00000496156		1	46261196	46281161	-	protein_coding	protein_coding	True	1	1576
transcript:ENST00000476687		1	46261338	46273681	+	nonsense_mediated_decay	protein_coding	True	1	781
transcript:ENST00000395942		3	46265128	46266328	+	protein_coding	protein_coding	True	1	2269
transcript:ENST00000622034		2	46266690	46266971	+	misc_RNA		False	0	282
transcript:ENST00000417709		22	46267961	46275285	+	nonsense_mediated_decay	protein_coding	True	1	792
transcript:ENST00000421359		22	46268008	46280242	+	protein_coding	protein_coding	True	1	1610
transcript:ENST00000381031		22	46268008	46294008	+	protein_coding	protein_coding	True	1	3976
transcript:ENST00000629918		22	46268040	46269192	+	protein_coding	protein_coding	True	1	324
transcript:ENST00000546519		12	46268860	46270017	-	protein_coding_CDS_not_defined	protein_coding	False	1	309
transcript:ENST00000479557		21	46270263	46272623	-	protein_coding_CDS_not_defined	protein_coding	False	1	364
transcript:ENST00000661701		1	46270659	46278472	+	nonsense_mediated_decay	protein_coding	True	1	1628
transcript:ENST00000422713		22	46272372	46284032	+	nonsense_mediated_decay	protein_coding	True	1	1457
transcript:ENST00000488942		1	46272466	46278439	+	protein_coding	protein_coding	True	1	2085
transcript:ENST00000459678		1	46272505	46278145	+	nonsense_mediated_decay	protein_coding	True	1	1112
transcript:ENST00000570618		17	46274184	46361764	-	protein_coding	protein_coding	True	1	2118
transcript:ENST00000705759		17	46275246	46310798	-	protein_coding_CDS_not_defined	protein_coding	False	1	549
transcript:ENST00000617190		1	46277462	46303616	-	protein_coding	protein_coding	True	1	6575
transcript:ENST00000621158		11	46277662	46321409	+	protein_coding	protein_coding	True	1	4233
transcript:ENST00000343304		1	46278401	46303366	-	protein_coding	protein_coding	True	1	5386
transcript:ENST00000615587		1	46278403	46303263	-	protein_coding	protein_coding	True	1	5215
transcript:ENST00000472710		1	46278404	46299890	-	nonsense_mediated_decay	protein_coding	True	1	6318
transcript:ENST00000498402		1	46284167	46303274	-	nonsense_mediated_decay	protein_coding	True	1	3634
transcript:ENST00000426537		21	46285005	46286184	-	protein_coding	protein_coding	True	1	1158
transcript:ENST00000656849		17	46285276	46361750	-	protein_coding	protein_coding	True	1	2559
transcript:ENST00000495475		21	46285291	46285897	-	protein_coding_CDS_not_defined	protein_coding	False	1	199
transcript:ENST00000397701		21	46286342	46297751	+	protein_coding	protein_coding	True	1	1243
transcript:ENST00000619553		10	46286345	46296094	+	protein_coding	protein_coding	True	1	673
transcript:ENST00000397694		21	46286384	46297723	+	protein_coding	protein_coding	True	1	903
transcript:ENST00000329319		21	46286384	46297751	+	protein_coding	protein_coding	True	1	1523
transcript:ENST00000339195		21	46286384	46297751	+	protein_coding	protein_coding	True	1	1265
transcript:ENST00000397692		21	46286384	46297751	+	protein_coding	protein_coding	True	1	673
transcript:ENST00000397691		21	46286645	46297751	+	protein_coding	protein_coding	True	1	1268
transcript:ENST00000620264		10	46286997	46330129	+	protein_coding	protein_coding	True	1	4103
transcript:ENST00000617088		10	46286998	46330727	+	nonsense_mediated_decay	protein_coding	True	1	3419
transcript:ENST00000451998		22	46288510	46292933	+	nonsense_mediated_decay	protein_coding	True	1	941
transcript:ENST00000496930		17	46292733	46337792	+	protein_coding	protein_coding	True	1	6077
transcript:ENST00000460015		2	46293667	46346998	+	protein_coding_CDS_not_defined	protein_coding	False	1	558
transcript:ENST00000393465		17	46295099	46337777	+	protein_coding	protein_coding	True	1	9905
transcript:ENST00000534787		11	46295126	46307939	+	protein_coding	protein_coding	True	1	878
transcript:ENST00000320254		17	46295131	46337794	+	protein_coding	protein_coding	True	1	10280
transcript:ENST00000705760		17	46295695	46299662	-	protein_coding_CDS_not_defined	protein_coding	False	1	987
transcript:ENST00000449347		2	46296608	46361090	+	protein_coding	protein_coding	True	1	1846
transcript:ENST00000469150		1	46296742	46300780	-	protein_coding_CDS_not_defined	protein_coding	False	1	3389
transcript:ENST00000454366		22	46296870	46330810	+	protein_coding	protein_coding	True	1	5203
transcript:ENST00000377670		19	46297042	46343433	+	protein_coding	protein_coding	True	1	7866
transcript:ENST00000533789		19	46297046	46309266	+	nonsense_mediated_decay	protein_coding	True	1	808
transcript:ENST00000614267		10	46297404	46310499	+	nonsense_mediated_decay	protein_coding	True	1	768
transcript:ENST00000263734		2	46297407	46386697	+	protein_coding	protein_coding	True	1	7768
transcript:ENST00000467888		2	46297764	46347537	+	protein_coding_CDS_not_defined	protein_coding	False	1	665
transcript:ENST00000244303		19	46298390	46339909	+	protein_coding	protein_coding	True	1	4053
transcript:ENST00000528563		19	46298394	46325594	+	nonsense_mediated_decay	protein_coding	True	1	1696
transcript:ENST00000533145		19	46298422	46308683	+	protein_coding	protein_coding	True	1	1018
transcript:ENST00000472815		19	46298426	46338538	+	protein_coding	protein_coding	True	1	3062
transcript:ENST00000526506		19	46298433	46308586	+	nonsense_mediated_decay	protein_coding	True	1	749
transcript:ENST00000434041		17	46299134	46361745	-	protein_coding	protein_coding	True	1	1176
transcript:ENST00000491666		21	46300181	46318206	-	nonsense_mediated_decay	protein_coding	True	1	1916
transcript:ENST00000397683		21	46300430	46320825	-	protein_coding	protein_coding	True	1	2325
transcript:ENST00000417060		21	46300511	46318206	-	protein_coding	protein_coding	True	1	1927
transcript:ENST00000291691		21	46301130	46323870	-	protein_coding	protein_coding	True	1	3939
transcript:ENST00000397682		21	46301130	46323875	-	protein_coding	protein_coding	True	1	3592
transcript:ENST00000397679		21	46301134	46319137	-	protein_coding	protein_coding	True	1	3551
transcript:ENST00000397680		21	46301134	46323857	-	protein_coding	protein_coding	True	1	3275
transcript:ENST00000472607		21	46301710	46311631	-	protein_coding_CDS_not_defined	protein_coding	False	1	713
transcript:ENST00000514236		4	46302507	46305577	-	nonsense_mediated_decay	protein_coding	True	1	776
transcript:ENST00000300862		19	46303599	46340100	+	protein_coding	protein_coding	True	1	4555
transcript:ENST00000311672		1	46303698	46316776	+	protein_coding	protein_coding	True	1	813
transcript:ENST00000489056		1	46303698	46316776	+	nonsense_mediated_decay	protein_coding	True	1	730
transcript:ENST00000496387		1	46303709	46316776	+	nonsense_mediated_decay	protein_coding	True	1	983
transcript:ENST00000600879		19	46303849	46308767	+	nonsense_mediated_decay	protein_coding	True	1	786
transcript:ENST00000600383		19	46303849	46338538	+	protein_coding	protein_coding	True	1	3886
transcript:ENST00000525854		19	46305042	46312518	+	protein_coding_CDS_not_defined	protein_coding	False	1	767
transcript:ENST00000514193		4	46305693	46389788	-	nonsense_mediated_decay	protein_coding	True	1	775
transcript:ENST00000531043		19	46309221	46312653	+	nonsense_mediated_decay	protein_coding	True	1	825
transcript:ENST00000572991		17	46309507	46358397	-	nonsense_mediated_decay	protein_coding	True	1	2924
transcript:ENST00000530518		11	46311157	46315387	+	protein_coding	protein_coding	True	1	900
transcript:ENST00000503806		4	46312517	46389363	-	protein_coding	protein_coding	True	1	1051
transcript:ENST00000506961		4	46312560	46389382	-	protein_coding	protein_coding	True	1	994
transcript:ENST00000445935		21	46314871	46323869	-	protein_coding	protein_coding	True	1	2067
transcript:ENST00000534616		11	46315479	46320299	+	protein_coding_CDS_not_defined	protein_coding	False	1	765
transcript:ENST00000579044		17	46319679	46319959	+	misc_RNA		False	0	281
transcript:ENST00000466474		21	46324124	46389635	+	nonsense_mediated_decay	protein_coding	True	1	5429
transcript:ENST00000490468		21	46324141	46349800	+	nonsense_mediated_decay	protein_coding	True	1	2192
transcript:ENST00000703224		21	46324156	46445769	+	nonsense_mediated_decay	protein_coding	True	1	11629
transcript:ENST00000359568		21	46324156	46445769	+	protein_coding	protein_coding	True	1	20537
transcript:ENST00000695558		21	46324156	46445769	+	protein_coding	protein_coding	True	1	20603
transcript:ENST00000695526		21	46324161	46363538	+	protein_coding	protein_coding	True	1	4344
transcript:ENST00000480896		21	46324888	46445769	+	protein_coding	protein_coding	True	1	19905
transcript:ENST00000652508		21	46326288	46326491	+	protein_coding	protein_coding	True	1	408
transcript:ENST00000593230		18	46326809	46450349	+	protein_coding	protein_coding	True	1	1215
transcript:ENST00000575698		17	46330345	46361726	-	protein_coding_CDS_not_defined	protein_coding	False	1	581
transcript:ENST00000575960		17	46330453	46361718	-	protein_coding_CDS_not_defined	protein_coding	False	1	731
transcript:ENST00000476901		22	46330875	46333699	+	protein_coding_CDS_not_defined	protein_coding	False	1	1476
transcript:ENST00000486620		22	46331447	46352330	+	protein_coding_CDS_not_defined	protein_coding	False	1	814
transcript:ENST00000343674		11	46332905	46380554	+	protein_coding	protein_coding	True	1	6654
transcript:ENST00000587853		18	46333968	46337647	+	protein_coding	protein_coding	True	1	2080
transcript:ENST00000269439		18	46334018	46463140	+	protein_coding	protein_coding	True	1	8843
transcript:ENST00000590330		18	46334028	46336628	+	protein_coding	protein_coding	True	1	1118
transcript:ENST00000588679		18	46334224	46337127	+	protein_coding	protein_coding	True	1	3111
transcript:ENST00000543885		18	46334224	46460820	+	protein_coding	protein_coding	True	1	5317
transcript:ENST00000586604		18	46334224	46463140	+	nonsense_mediated_decay	protein_coding	True	1	7259
transcript:ENST00000571246		17	46334680	46361732	-	protein_coding_CDS_not_defined	protein_coding	False	1	491
transcript:ENST00000676114		13	46334681	46387151	-	protein_coding	protein_coding	True	1	13282
transcript:ENST00000429979		13	46334681	46387252	-	protein_coding	protein_coding	True	1	13039
transcript:ENST00000450673		17	46334902	46361766	-	protein_coding	protein_coding	True	1	5774
transcript:ENST00000441818		22	46335401	46357335	+	nonsense_mediated_decay	protein_coding	True	1	2093
transcript:ENST00000381021		22	46335425	46357337	+	nonsense_mediated_decay	protein_coding	True	1	2130
transcript:ENST00000453630		22	46335425	46357337	+	nonsense_mediated_decay	protein_coding	True	1	2075
transcript:ENST00000456595		22	46335425	46357337	+	nonsense_mediated_decay	protein_coding	True	1	1988
transcript:ENST00000457572		22	46335425	46357337	+	nonsense_mediated_decay	protein_coding	True	1	2383
transcript:ENST00000475822		2	46335690	46356293	+	protein_coding_CDS_not_defined	protein_coding	False	1	551
transcript:ENST00000645190		22	46335714	46357340	+	protein_coding	protein_coding	True	1	2917
transcript:ENST00000647301		22	46335716	46357311	+	nonsense_mediated_decay	protein_coding	True	1	2312
transcript:ENST00000642562		22	46335725	46350392	+	protein_coding	protein_coding	True	1	654
transcript:ENST00000381019		22	46335745	46357184	+	protein_coding	protein_coding	True	1	2512
transcript:ENST00000705717		17	46335815	46361721	-	protein_coding	protein_coding	True	1	4537
transcript:ENST00000642923		22	46335893	46356071	+	protein_coding	protein_coding	True	1	2227
transcript:ENST00000496831		22	46335895	46350420	+	protein_coding_CDS_not_defined	protein_coding	False	1	576
transcript:ENST00000644006		22	46335951	46356979	+	nonsense_mediated_decay	protein_coding	True	1	1654
transcript:ENST00000485175		22	46335958	46352329	+	protein_coding_CDS_not_defined	protein_coding	False	1	731
transcript:ENST00000643137		22	46336145	46357016	+	protein_coding	protein_coding	True	1	2659
